Gene Symbol	SRR1382274	SRR1382275	SRR1382276	SRR1382277	SRR1382278	SRR1382279	SRR1382280	SRR1382281	SRR1382282
MRPL37	15.9555632936309	9.80480567130142	8.97207789987144	8.35217580260405	11.5399687100987	9.97936967975571	8.82367012772292	14.0284246314103	9.15804052513523
MRPL39	9.27631220951838	9.61014936473728	9.62876943816256	5.36122827061466	10.23468135637	4.82391993922993	7.23443381393876	12.4579087541712	8.15720791304981
MRPL4	4.1278906602115	2.09055191230884	0.850974555314045	0.461147509459481	2.3590888624939	0.915000674242952	1.36213006479678	0.991998353134595	0.795197054322925
MRPL41	20.6171460056354	13.3318322707366	6.83377400156183	8.33232926065451	5.55986536069424	6.6131437209317	15.6266029097809	8.9620530684778	7.6630215397382
MRPL42	2.93345657254512	4.14928410123604	4.3540443205847	3.57782833761283	4.04476656415563	3.07455833218186	3.18238699388827	2.81003564894623	2.79627669941218
MRPL42P6	0	0	0	0	0	2.68170008929066	0	0	0
MRPL43	9.13891635777803	14.9944353427102	6.1915072254524	9.12848449556857	6.06795116038309	5.15140954410008	10.3401849318373	10.789016680861	4.63253585758359
MRPL44	9.61038845503786	6.55393614219817	6.6186909857759	10.2098757302677	8.97479458557464	3.54216170104658	7.53299202501252	10.2581647880964	7.97004320355477
MRPL45	9.12100891084336	5.74260383488495	8.03604342268027	9.61878533903487	6.40230565004005	7.93801653840461	11.2879910001646	5.45595938410726	7.94667327711055
MRPL47	9.48230866756192	32.1108112460825	32.2283537972832	14.9752241002144	29.1850558154258	25.1691441194323	12.444228278093	32.0492047627774	13.1162809943119
MRPL48	2.77359378231575	1.97942885997072	2.04590726965123	1.69548098113172	1.76466425184716	1.97019676125917	1.74581203782586	2.18136194857881	2.20743808109408
MRPL50	8.07146661177347	9.99563812506938	11.0895908406314	3.99365944194042	9.55530514742693	2.80741240915091	5.15190009185154	8.83642443453045	5.90281447114823
MRPL51	135.162219606414	161.245572919353	116.686574618352	92.606522201479	87.6648391370087	79.0943859924453	48.6773474076151	85.8191417809877	65.3124693081125
MRPL52	24.9863269419858	31.1021531211085	13.1527078864459	15.4294617281948	13.3760797767946	9.83532610766983	13.4316391961595	25.0893477644896	12.0671422734703
MRPL54	3.34325423960123	9.52826650545122	6.27955887215115	8.29463067786679	13.3400713276726	3.88241378722722	8.88481342740284	6.74831817128923	4.62102041187894
MRPL55	7.79278208373261	9.51831861900856	5.85480258043199	3.80729733195856	5.71606507090357	5.47691937370506	7.2295285899237	9.21383436197338	5.90873073166601
MRPL57	42.2871611218618	110.739107259688	42.2551740746208	18.8523574779475	45.6653227594813	23.1612923039416	11.551259559247	18.0549899408673	27.5211245873241
MRPL58	12.6138585527413	15.698711788231	19.5641171980622	12.3283517962351	13.2399111186075	11.9268861163948	17.9152127528353	14.0446989059247	19.4726099898148
MRPL9	99.8052570182046	110.704226265445	103.144133095868	55.351675302091	105.696971724729	60.9867358488139	120.493082065212	111.190239650022	94.9985775478947
MRPS10	10.3234378405742	17.2357765212809	15.4843242844977	11.9061988138826	7.07445997083804	10.8445719893065	14.8329043540286	16.891751845606	7.62576352004024
MRPS14	2.85875531336955	3.13465038878692	2.50171539871477	1.43835668077365	2.21738574464518	2.08634441939235	2.59520072222499	1.70710275536127	2.00133296780988
MRPS15	30.6933652464325	84.1204553052942	30.1598329810477	28.7100727287008	28.6634249505642	20.2035639818072	24.4126229835507	57.4816614273637	18.6307045404737
MRPS18A	5.83987989152285	7.61658265593981	5.25206494769421	5.7803964714209	3.68058543956694	4.88759642856161	10.4899341347325	6.42043378556558	3.9088800349629
MRPS18B	48.5565737836707	35.8663061252706	31.7226834904977	29.3023059033977	37.5405713492536	19.8261196818754	49.2732030471458	35.5352550158319	17.3565512267741
MRPS18C	9.33819622527562	11.2606315345773	8.4347075105967	5.04000086086484	10.3314163171206	5.87403830410295	4.71328184185876	9.62088328415126	5.35548279840911
MRPS18CP7	0	0	0	0	0	0	0	1.59372469854465	6.13222882080705
MRPS2	10.8539331047352	4.91802796227528	5.58990085173952	5.61292229797323	4.72621485446743	1.16673966571377	3.60911221148714	6.46834747053248	6.36038957330829
MRPS21	29.8681219781822	26.7975011626623	32.7423609298986	24.4591593843158	32.8350805387521	17.1093849204959	34.6366097897429	24.6578800025706	30.7535189379488
MRPS22	0.742970227674102	1.50819323786996	0.805267352390435	1.07370523596046	1.65306022758744	1.66187446387337	1.0386000457071	1.00521961561963	1.06475708452839
MRPS23	7.52465651007394	9.65036379325183	11.2562373962402	7.59057474506614	7.17302055866705	5.99186877766882	3.04716710838278	6.88443999787668	4.07530682042636
MRPS25	13.1465304245864	17.8782656073251	18.1148227060825	15.6296484498205	9.44108498936449	10.9031909462014	12.6119291771094	20.4384838746469	8.48265273174832
MRPS26	48.91188047513	74.563885004886	38.5714074500765	29.0728444628991	11.9819017482174	38.0047756173962	57.2499322519637	51.5036161788889	53.0818442947076
MRPS27	3.55200124362753	5.50238238915541	4.73717163389711	3.25633465728294	4.81245923962172	3.85212958185887	3.05639739115611	4.18827337291769	1.16573764370889
MRPS30	25.8856647242491	17.8612467482488	24.3102294846827	13.919871314648	19.304953551169	16.593398832415	16.031898358878	21.4303365991814	34.9600330463694
MRPS31	2.81080386394831	4.50606612445765	5.27946936630181	3.82952987379253	5.29953053651869	3.48879854352301	3.03067975530885	4.37538298417225	3.94673938228106
MRPS33	4.3593140393786	20.3446875919548	6.41597095518692	7.30138042009911	8.74962460651188	5.75548645045242	7.96437884255932	8.0134584454123	6.7320151289203
MRPS34	197.93691212053	152.694059906549	135.137293786899	113.823773219407	110.775014153622	108.880000929027	167.37132663754	214.379353323742	145.535880235922
MRPS35	9.02765888575964	6.96883088588649	5.15476008163433	7.67723121043758	5.75733645011543	2.65825865494372	2.89640600377194	6.99733250676496	3.00897116453078
MRPS36	1.45681469856646	8.53300106808752	4.78852871101724	4.09459490161851	6.71238487860858	3.33001011571608	5.03406242459375	7.12259591261025	2.30125499662998
MRPS5	5.85675267374778	11.693081933084	9.13507667687628	7.34725156523791	9.66149959382374	3.74260117197215	9.20599018158046	14.8474911419547	6.0226563651735
MRPS7	60.5790962276627	60.1326204582277	47.7107277172617	36.7829609235669	49.7104006118367	34.3765669005126	54.6618769145433	54.7573036655401	44.8133190059775
