"SRR1382274"	"SRR1382275"	"SRR1382276"	"SRR1382277"	"SRR1382278"	"SRR1382279"	"SRR1382280"	"SRR1382281"	"SRR1382282"
0	8	8	30	6	2	5	0	1
33	126	115	42	86	13	12	80	12
4	1	8	8	1	8	14	1	6
0	0	0	0	0	2	4	0	1
32	26	33	50	37	32	46	42	51
31	19	7	7	35	3	9	11	7
0	0	1	1	1	0	0	0	0
0	2	0	1	5	2	1	1	0
0	1	0	14	1	0	0	4	1
12	12	29	31	33	37	8	21	44
6	2	10	10	8	13	6	29	17
0	0	1	0	3	0	0	0	0
12	39	27	69	61	52	27	65	113
1	0	0	1	0	2	1	0	0
15	10	13	15	4	6	5	11	18
1	0	2	6	8	8	1	6	0
67	104	161	168	179	88	58	291	68
0	16	49	12	23	7	49	0	37
0	1	3	19	1	0	3	4	0
2	4	4	8	2	5	7	0	0
1	1	0	1	1	1	2	2	1
83	275	172	242	11	31	129	86	24
0	1	0	0	1	1	0	0	0
7	17	24	2	10	42	8	31	14
2	1	0	0	1	0	0	0	2
1	6	1	1	5	1	3	11	6
0	0	0	1	0	0	0	1	0
0	2	0	0	0	0	0	0	0
0	1	6	0	0	18	2	1	0
4	1	0	3	4	3	4	1	3
1	0	0	2	0	0	0	0	1
0	3	0	0	0	1	2	0	0
0	25	21	34	71	77	41	106	151
1	3	1	7	0	0	0	7	1
99	322	361	232	471	170	85	856	328
0	5	3	0	4	2	5	10	1
10	2	3	9	5	0	0	8	1
5	11	49	45	199	20	18	473	103
0	1	2	2	3	2	3	0	0
0	0	0	1	1	0	0	0	0
0	0	0	0	1	0	0	1	5
0	0	0	0	0	1	1	3	0
0	0	0	0	2	0	0	0	0
0	1	1	0	1	0	0	0	1
28	14	22	60	63	63	57	44	97
0	2	10	1	7	4	2	19	4
5	1	0	50	2	1	3	3	0
0	6	2	3	0	16	3	0	0
130	699	464	88	518	1025	192	175	478
1	2	5	5	3	1	0	1	1
22	140	113	39	100	23	15	145	20
1	0	0	0	0	0	0	2	1
0	10	3	1	7	0	0	13	1
0	10	4	5	15	9	10	6	0
0	1	0	0	0	0	0	2	0
1	2	10	0	15	1	0	10	0
52	41	9	47	12	14	31	36	4
87	659	450	201	511	123	111	273	136
13	9	13	6	4	1	0	10	5
0	0	1	0	0	1	0	0	0
1	4	5	6	3	0	1	11	0
11	2	13	5	7	14	1	1	12
1	7	2	9	3	4	6	4	5
5	5	2	1	3	10	4	4	9
2	3	0	0	2	0	4	0	1
0	5	0	3	0	3	10	0	0
3	4	3	0	15	16	6	8	32
419	477	320	302	484	429	525	398	571
1	0	4	37	3	0	18	0	11
12	1	28	4	4	7	0	15	0
0	4	1	0	6	0	0	1	0
0	2	0	0	0	0	0	1	0
0	10	72	0	21	1	0	0	0
70	89	56	35	13	84	100	62	24
1	0	0	6	1	0	0	1	0
0	3	1	3	2	1	3	0	2
0	10	0	0	2	7	2	2	2
0	2	8	0	11	4	0	16	0
61	26	30	70	48	16	78	104	17
285	231	305	278	463	205	366	418	350
1	4	1	2	2	3	0	0	0
0	0	1	2	0	0	1	4	3
0	0	0	0	2	0	0	0	0
0	23	0	4	16	10	28	23	31
100	284	86	191	351	167	133	251	261
0	0	0	1	5	2	18	0	10
0	0	2	0	0	0	0	1	1
0	4	6	23	2	0	25	16	3
0	12	15	2	48	19	42	37	12
0	2	0	4	0	0	4	0	0
2	2	6	2	1	3	5	3	2
1	0	0	0	0	1	0	0	0
0	1	0	0	0	1	0	0	1
1	1	0	0	0	0	0	0	0
0	4	0	0	5	0	0	0	0
19	0	0	0	0	0	0	0	3
0	4	3	0	0	1	0	5	4
0	1	0	6	0	0	2	1	6
0	0	2	7	2	0	0	0	0
4	37	14	1	30	1	5	17	8
68	20	72	44	65	19	54	89	22
3	15	6	18	27	47	15	16	22
0	0	0	0	0	1	0	1	0
2	1	6	0	6	2	1	12	2
0	3	0	2	1	1	13	6	0
36	34	70	23	28	43	17	11	16
0	1	0	32	2	0	0	0	0
0	1	0	0	1	0	0	0	0
8	10	0	7	0	2	0	8	1
1	0	0	1	1	0	0	5	2
0	0	1	0	1	0	0	1	0
5	0	0	2	0	0	0	0	0
10	5	3	5	10	0	4	4	2
0	1	1	0	0	0	0	2	0
0	1	0	2	0	0	0	0	0
0	1	1	0	0	0	0	3	0
1	29	2	16	7	8	8	5	16
0	1	1	1	0	0	0	7	0
0	25	80	119	22	27	23	22	22
0	6	0	0	0	0	0	0	0
138	141	236	144	472	110	50	484	157
1	1	6	18	9	3	31	13	42
0	0	0	3	0	0	0	0	0
0	2	1	0	5	0	0	5	4
0	2	0	8	0	1	2	11	5
74	77	81	82	202	135	82	123	213
432	724	1089	803	556	546	280	746	672
1	1	1	0	1	0	0	0	0
0	0	1	1	0	1	4	0	0
0	0	0	0	0	1	3	0	0
4	21	10	15	22	96	64	66	61
1	2	0	0	0	0	0	1	0
0	0	2	0	0	1	0	0	0
3	6	15	8	53	38	21	11	9
50	97	104	68	195	86	62	207	71
0	1	0	0	0	2	0	0	0
8	63	75	45	96	11	4	101	9
122	118	89	98	105	130	84	107	219
20	141	32	53	131	21	53	93	41
0	0	0	0	0	0	0	0	2
0	1	0	1	0	1	0	0	0
176	156	195	292	377	215	48	429	173
0	6	2	0	3	0	0	0	2
0	0	0	0	1	0	1	2	0
0	2	0	0	0	0	0	0	1
5	1	11	0	14	5	1	7	6
0	0	1	0	0	1	0	0	0
1	0	0	0	1	0	1	0	2
5	1	3	7	3	35	10	0	2
1	0	2	0	0	1	0	0	2
0	0	4	0	0	0	0	0	0
0	2	1	0	0	2	0	1	0
0	0	0	0	1	0	2	0	1
244	304	454	244	422	291	155	957	284
5	2	4	15	14	25	20	17	10
0	1	0	0	0	1	0	0	0
0	1	1	0	0	5	2	0	0
3	0	0	0	1	6	0	0	0
0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	1	1	0
0	7	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	1
1	1	2	1	1	1	1	1	3
0	2	0	0	0	0	0	0	0
0	1	3	0	4	0	0	0	0
139	141	61	128	115	86	175	97	117
75	57	52	71	114	100	97	164	158
0	4	17	0	5	1	0	31	3
0	23	17	19	19	1	5	27	3
5	1	15	9	22	7	3	36	7
0	3	1	6	3	10	9	6	5
0	0	0	0	0	0	0	4	0
0	0	0	0	0	0	0	1	3
4	6	7	17	0	1	17	0	0
0	0	0	0	0	0	0	0	2
21	7	21	24	52	21	13	21	15
0	166	350	739	165	79	414	211	101
35	106	41	115	203	145	149	74	95
0	3	1	0	1	6	0	21	3
1	0	0	0	1	4	0	0	0
7	68	63	6	46	10	7	23	5
0	0	4	0	1	0	0	6	2
0	2	0	0	0	0	0	0	0
0	1	0	0	1	0	0	0	0
15	6	24	21	82	24	3	38	20
0	1	0	0	0	0	0	9	0
15	70	117	67	131	9	13	132	44
6	0	0	0	0	0	0	0	0
0	0	2	4	0	2	1	0	0
8	36	27	50	20	45	25	66	32
148	194	209	216	230	209	169	265	226
0	0	0	0	1	1	0	0	0
743	1561	1943	942	970	495	223	1378	455
0	0	3	0	0	0	0	11	3
15	2	6	32	6	2	0	1	2
14	6	17	19	41	32	41	9	119
0	0	0	0	1	1	0	0	0
9	4	9	5	5	1	1	18	1
0	6	6	2	5	0	0	2	1
1997	214	84	4855	912	910	120	4607	264
785	3501	1742	1709	3400	1460	307	884	850
0	1	0	5	2	2	0	7	8
0	0	0	0	0	0	0	2	0
28	26	25	1	25	13	7	107	27
40	12	24	39	8	17	10	70	19
0	0	0	1	0	1	0	0	1
2	0	34	0	20	25	8	4	50
0	1	0	3	0	0	1	1	1
0	2	0	12	0	0	0	7	0
0	0	0	0	2	0	0	0	2
0	0	0	0	2	1	0	0	1
0	0	1	1	0	3	0	0	0
2	7	2	4	11	2	5	7	13
0	0	0	0	0	0	0	0	2
10	1	2	11	2	2	5	5	4
0	1	2	4	2	0	1	3	4
0	0	0	11	3	0	0	12	8
0	0	5	0	0	7	0	0	0
1	0	0	0	0	1	0	0	0
544	381	387	215	564	616	700	615	430
2	7	4	20	3	1	1	0	15
0	4	6	0	0	0	0	2	0
0	0	1	4	3	0	2	0	2
2	11	3	6	11	9	7	15	17
50	149	148	79	161	57	32	107	35
4	4	3	8	4	3	7	12	3
2	1	0	1	2	3	0	1	2
25	68	106	13	74	10	6	112	22
9	10	4	17	2	14	5	12	4
79	49	235	115	177	94	61	257	175
4	8	4	2	1	3	6	0	13
0	2	3	9	4	1	0	3	0
9	1	9	15	8	8	9	6	8
0	3	5	0	9	25	23	12	26
0	0	0	5	4	1	0	0	1
1	1	0	0	1	0	0	0	0
0	0	0	0	0	0	3	0	0
24	14	4	34	17	10	13	20	15
94	243	217	77	387	31	74	178	76
7	7	20	11	16	7	1	13	5
0	0	0	0	1	1	0	0	2
0	2	0	1	9	0	12	0	0
0	0	0	0	0	0	0	3	0
41	160	218	62	456	175	53	806	243
0	4	2	0	3	1	0	0	1
12	3	3	6	14	11	4	25	7
265	137	169	142	533	196	354	209	308
0	0	7	0	0	0	0	0	0
55	76	94	118	71	33	30	129	121
2	4	0	19	10	4	0	2	0
0	4	2	0	0	0	4	0	0
8	8	14	5	21	15	5	20	3
24	24	2	21	5	3	25	5	11
6	0	2	0	0	0	0	0	0
0	3	0	0	0	0	0	8	5
8	20	11	5	12	36	29	14	24
0	0	0	1	1	0	0	0	1
0	0	0	0	0	0	0	1	4
1	14	7	12	18	2	3	28	8
124	208	113	33	195	70	39	91	38
0	0	1	0	1	0	1	0	0
0	0	0	1	0	1	0	0	2
11	1	4	10	4	0	0	8	0
0	0	2	1	2	4	0	0	0
0	1	3	5	1	5	0	1	1
93	146	218	190	208	70	71	228	74
1	7	9	18	4	8	14	6	13
43	30	67	18	65	14	11	92	18
0	1	1	1	3	1	1	8	1
116	241	409	259	454	61	44	691	411
29	44	91	51	72	34	26	72	17
1	0	0	0	1	3	0	0	0
0	0	0	1	1	0	0	0	0
7	13	9	17	13	6	8	26	5
0	0	2	0	0	0	0	0	0
4	4	3	4	2	0	4	0	5
1	2	15	7	2	8	2	52	14
231	248	225	303	380	334	351	303	361
1	6	5	0	2	0	2	3	1
0	1	0	1	0	0	1	0	1
29	35	94	48	65	15	37	86	45
1	9	7	4	1	0	2	0	0
92	19	14	28	15	43	111	14	30
0	1	0	0	1	2	0	4	0
14	52	107	45	167	25	22	102	27
0	0	2	0	0	0	0	0	0
0	0	0	0	0	2	1	1	0
0	0	0	0	0	1	0	0	1
1	5	10	2	8	4	0	3	11
0	3	1	0	0	0	0	5	0
0	0	2	0	0	0	0	1	0
0	0	0	1	1	0	1	0	1
1	7	0	0	0	3	4	4	0
0	0	1	2	3	2	0	6	15
1	0	1	0	2	3	3	1	4
1	2	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	1
0	1	1	0	1	1	2	6	0
0	1	0	1	0	0	0	0	0
0	1	0	0	0	0	0	7	2
3	0	0	24	4	2	0	4	0
46	108	100	61	78	116	129	105	279
0	1	0	0	1	0	0	1	0
0	4	0	0	0	1	0	0	0
6	14	8	7	11	11	6	20	11
0	0	0	0	4	2	0	0	1
0	1	2	0	0	0	2	0	0
61	50	100	100	73	12	38	109	23
0	0	1	0	1	0	0	0	0
0	3	3	0	3	2	0	0	0
0	0	1	1	1	0	0	1	1
5	19	4	4	55	27	8	22	18
7	0	0	0	0	0	0	0	0
41	29	60	4	49	15	12	69	33
0	0	0	0	4	0	0	0	0
0	0	0	0	1	1	0	2	1
2	0	1	0	0	0	0	0	0
0	10	0	0	0	0	0	0	44
0	1	0	3	0	0	0	0	1
0	0	1	0	3	0	0	2	0
1	7	30	3	54	126	5	11	18
0	8	20	7	30	31	57	10	85
0	3	1	1	1	1	1	5	0
0	1	1	0	0	0	0	0	0
4	2	3	5	5	9	15	9	17
3	1	0	8	2	2	2	4	3
1	0	0	0	0	1	0	0	0
0	0	0	4	0	0	0	0	0
0	1	2	5	1	1	0	1	3
5	0	4	0	1	0	0	0	0
2	5	10	10	16	7	3	4	9
9	1	0	5	4	4	5	2	12
0	1	3	0	0	0	0	0	0
81	17	15	1	3	9	18	3	20
805	1422	1675	2146	397	1414	1064	2643	2080
1	38	1	4	26	42	81	18	0
2	3	3	0	6	0	0	23	0
33	13	9	30	26	43	12	24	21
0	5	0	0	0	3	2	1	2
188	344	200	240	214	111	18	172	68
10	2	36	34	78	40	35	53	52
1	14	4	2	6	21	6	6	15
0	2	4	18	2	6	0	2	5
2	0	0	0	0	0	0	0	1
0	0	0	0	0	2	0	0	0
1	37	34	0	43	3	7	38	11
0	1	1	0	0	0	0	0	0
4	91	179	139	123	21	30	206	23
0	20	14	34	10	11	14	1	6
13	4	13	1	18	12	1	5	15
1	0	0	1	0	0	0	0	0
0	0	1	0	9	0	1	0	4
0	3	3	6	1	0	1	0	0
1	3	0	2	0	2	0	0	0
0	0	0	0	0	0	0	0	2
0	1	1	0	3	0	2	3	0
0	0	0	0	0	0	0	1	1
1	2	0	1	1	3	1	1	1
6	6	12	5	5	4	4	14	8
13	14	19	17	28	18	22	18	13
2	3	1	1	0	0	0	4	5
0	5	1	2	1	12	5	9	2
0	0	2	0	1	0	0	0	0
5	1	1	0	1	0	2	0	1
7	6	2	0	7	5	1	2	7
15	4	18	16	39	4	2	29	20
4	22	15	12	29	12	21	10	22
0	0	2	0	2	0	0	5	0
0	3	2	2	0	0	3	3	0
0	0	0	0	0	2	0	0	0
8	17	10	7	28	14	13	6	8
0	20	7	6	1	2	7	10	4
0	6	10	6	18	7	3	4	20
0	0	0	0	3	27	1	0	0
0	0	0	0	1	3	0	3	0
0	4	1	2	8	2	5	1	0
4	0	2	0	3	5	0	2	6
11	10	27	1	58	15	1	30	22
0	1	0	3	2	0	2	0	0
0	1	0	0	1	1	0	0	5
0	7	1	0	13	0	0	21	0
18	11	13	48	32	22	17	6	1
0	1	0	0	0	1	0	0	0
44	44	71	110	56	113	79	149	99
0	0	0	1	0	1	2	0	0
0	33	64	0	3	23	1	0	0
0	3	6	1	5	0	3	11	7
1	0	5	0	3	2	1	1	2
1	1	0	1	0	0	0	1	0
3	0	0	1	2	1	1	3	1
58	18	29	38	92	33	29	99	47
1	2	9	7	2	2	3	5	0
19	11	19	12	21	13	9	21	3
1	0	0	0	0	1	0	0	3
0	1	0	0	0	0	0	0	1
0	2	4	6	5	2	5	2	7
0	0	4	0	1	2	1	1	2
0	1	0	0	1	0	0	0	0
5537	8449	22626	12270	19596	8428	6769	11251	16067
0	0	0	2	0	0	0	2	0
73	23	74	96	76	60	16	119	23
0	0	1	0	0	0	0	3	0
1	0	1	1	1	0	0	0	2
0	0	7	0	0	0	0	0	0
19	1	8	20	11	14	1	0	0
0	1	0	1	0	0	0	0	0
4170	4636	4320	2731	6802	4718	2752	2741	2754
0	0	0	1	0	0	0	1	0
0	0	0	0	0	0	1	1	0
32	11	41	14	16	11	1	17	11
0	0	0	0	0	2	0	0	0
2	1	9	0	1	0	0	1	0
17	8	83	18	15	3	2	39	6
5	5	8	6	11	25	18	23	20
1	3	8	5	2	0	0	12	3
0	0	0	0	0	5	0	1	0
0	3	0	1	0	0	0	0	1
0	2	3	3	3	3	4	2	2
1	1	0	2	0	2	0	0	1
3	0	3	9	0	0	0	0	0
14	0	0	6	11	10	0	22	0
3	1	4	1	3	0	2	0	0
48	103	82	79	125	43	58	110	76
2	4	5	11	3	5	4	1	5
0	0	3	4	1	5	0	8	2
0	0	1	0	0	0	1	0	0
223	339	187	232	299	154	223	171	170
0	0	3	0	0	0	0	0	0
1	2	18	6	7	8	5	21	5
2	11	24	42	25	17	14	33	18
5	10	18	13	29	19	7	19	19
1	6	4	9	1	26	14	8	5
1	7	5	3	6	2	5	5	6
0	0	0	0	1	0	0	1	0
1	6	2	14	16	6	5	17	5
1156	486	620	920	983	920	798	570	892
0	0	0	0	2	0	0	0	0
0	0	1	2	3	2	2	3	0
2	0	1	1	3	2	0	2	1
12	21	39	9	45	10	18	16	17
35	35	28	67	85	27	6	96	19
13	24	33	14	32	38	26	18	21
11	17	59	34	28	9	0	20	2
40	48	43	28	91	57	81	33	114
0	0	0	0	0	0	0	4	0
0	5	12	5	1	3	7	17	4
58	31	38	17	33	34	9	75	45
3	3	0	0	0	1	0	0	0
3	2	1	4	0	0	2	0	2
2	0	0	1	0	0	0	1	0
0	4	4	0	5	1	2	14	0
0	0	0	1	0	0	0	1	0
2	4	5	1	3	1	2	10	2
67	66	142	118	108	11	35	130	88
63	24	34	67	59	37	25	31	44
4	5	45	10	42	24	8	9	23
0	5	6	0	8	0	7	11	22
0	0	0	0	1	1	0	0	0
0	0	3	0	3	7	1	0	6
129	173	193	271	260	167	127	287	193
0	1	0	0	1	0	0	4	0
0	0	1	0	0	0	1	0	0
0	0	0	2	1	0	0	2	0
65	15	6	0	31	182	24	14	167
1	2	9	3	5	5	8	2	1
0	3	12	33	12	8	21	7	9
5	5	2	18	13	6	2	2	10
18	9	12	0	13	22	3	62	4
0	0	0	0	0	0	0	6	0
0	0	0	1	0	0	1	0	0
161	146	263	89	180	763	565	100	268
0	11	6	14	12	5	4	9	6
254	371	651	224	543	184	111	383	175
0	0	0	1	1	0	1	0	0
0	2	0	1	4	1	0	1	0
0	43	141	299	394	18	1	186	7
0	5	22	0	2	25	0	0	10
0	0	1	1	0	0	0	0	0
0	6	0	2	1	0	0	0	2
0	0	0	0	0	3	0	0	0
10	7	12	20	26	50	8	14	6
0	21	10	10	9	2	5	18	7
5	7	16	12	13	1	4	18	7
0	4	1	0	2	6	0	3	0
0	6	2	3	4	4	13	2	2
3	16	7	17	9	2	12	5	4
0	0	1	0	4	0	0	0	0
1	36	18	43	43	33	47	41	49
0	1	0	0	0	0	0	1	0
0	1	2	3	2	10	3	1	1
403	470	243	262	309	219	298	129	167
8	2	12	12	19	11	21	14	11
1	9	15	15	24	1	2	27	4
5	6	8	21	10	8	20	5	8
0	1	1	0	0	0	0	0	0
0	0	1	0	2	3	0	1	1
6	55	45	61	214	68	38	131	165
297	998	423	114	469	102	68	427	122
0	0	0	0	1	0	0	0	1
39	27	20	16	43	42	50	18	72
0	0	2	0	8	10	5	3	10
1	1	1	1	2	1	0	0	1
0	0	0	0	0	0	2	0	0
3	19	70	1	32	6	1	11	14
1	1	0	3	0	1	0	0	0
0	2	0	0	1	3	0	0	0
52	22	14	83	46	22	269	48	41
6	26	42	54	54	29	20	28	27
0	1	10	3	6	12	1	22	16
5	5	4	6	3	6	0	32	2
23	30	97	110	99	97	44	97	91
12	586	761	3407	739	95	329	596	221
0	0	1	0	0	0	1	0	0
92	71	48	120	85	96	69	47	144
0	75	194	232	211	0	30	73	38
1	1	0	0	0	0	0	0	0
2	2	4	1	2	2	0	4	4
0	1	0	2	1	0	0	3	0
3	0	1	3	0	0	1	4	0
1091	1256	1430	1845	2094	1143	1721	1486	1774
11	5	1	4	5	4	14	11	20
2	0	0	4	0	0	1	1	2
552	328	320	524	369	319	449	368	299
0	105	1	0	15	20	0	0	0
0	1	0	0	0	1	8	0	1
3	8	16	44	24	1	9	7	51
41	50	69	13	40	14	14	66	33
0	3	1	0	3	1	1	1	12
1	0	0	1	1	1	0	0	3
0	0	0	0	0	0	0	3	0
2	0	1	0	0	0	0	0	1
1	0	0	1	0	0	0	0	1
254	2239	4457	16413	9559	1141	3164	5986	3588
0	2	4	11	6	0	1	0	29
0	5	13	2	15	0	2	0	6
0	3	0	0	0	0	0	0	0
3	33	32	48	47	47	32	12	83
1	730	3208	1814	2379	83	147	1042	213
0	1	12	0	31	18	5	83	4
0	6	3	2	2	2	0	1	7
1	1	0	0	0	0	0	0	0
0	0	0	3	0	0	2	0	0
1	6	1	6	4	2	22	3	0
0	0	2	0	0	0	0	0	0
0	0	1	0	0	0	1	0	0
1	3	6	13	2	2	1	12	0
0	57	22	0	49	11	16	34	5
0	209	92	41	308	40	47	185	0
7	129	92	389	92	3	12	113	109
15	40	44	26	79	18	8	113	17
0	0	0	0	0	0	1	1	1
13	14	0	10	15	8	17	2	3
0	4	1	0	1	0	0	6	2
365	59	66	258	965	341	262	173	265
0	0	0	15	0	4	0	0	0
1	8	2	1	9	4	4	5	5
575	1226	1863	978	862	340	193	1464	439
0	1	0	0	0	11	0	0	0
4	4	4	11	5	1	3	2	0
0	6	11	5	6	8	1	20	0
241	2058	1364	44	1689	1273	190	622	597
41	38	54	72	69	7	42	98	29
0	0	0	3	0	0	1	0	0
91	97	32	88	173	55	53	68	67
3	10	8	1	9	0	0	8	0
18	23	9	20	80	39	37	29	26
1	0	2	24	2	6	0	7	3
0	17	0	4	0	11	5	4	0
0	2	0	2	1	1	1	0	0
14	2	4	3	5	7	7	5	5
0	0	2	1	6	2	0	8	0
0	2	0	0	0	4	10	0	0
18	44	18	13	21	10	8	43	12
1	1	1	0	1	2	0	0	1
1	0	0	0	2	0	0	0	0
0	0	0	0	0	0	5	1	0
2	4	28	1	5	0	2	83	0
1	6	8	1	9	0	3	10	0
0	0	0	0	0	0	0	2	0
0	4	5	0	1	0	0	0	0
0	0	0	2	0	0	0	0	0
0	1	0	0	1	0	0	10	0
8	2	0	0	1	4	5	1	0
0	1	0	0	0	0	1	0	0
0	0	3	0	2	0	0	1	0
0	1	2	0	0	0	0	0	0
1	0	1	0	0	0	0	0	0
0	27	39	22	9	11	18	49	17
0	0	0	4	1	1	1	0	0
5	8	7	1	11	0	2	3	2
0	42	5	11	6	12	0	13	4
1	1	0	1	0	0	2	0	1
0	0	4	9	1	0	0	0	0
6	3	4	4	6	4	2	1	8
0	1	4	0	1	2	1	0	1
402	934	552	337	530	207	421	313	156
7	28	16	19	19	19	48	4	5
6	14	22	7	45	11	4	38	18
0	0	0	2	2	1	1	1	2
143	234	238	168	136	99	45	397	74
0	2	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0
0	3	4	12	4	26	4	9	10
38	23	42	23	32	10	13	55	13
29	596	2865	7205	5871	518	335	648	330
6	1	6	0	2	1	2	11	0
81	33	132	26	91	34	49	352	93
65	61	82	39	73	18	48	78	48
0	0	1	0	1	0	0	0	0
0	1	2	0	0	0	0	0	0
1	4	0	0	1	4	0	0	2
3	4	4	1	2	3	2	6	3
0	0	5	0	0	0	2	2	0
3	1	0	0	1	4	0	0	2
79	192	193	246	332	308	90	298	499
0	1	1	0	0	1	0	2	2
0	4	4	1	2	1	0	5	6
111	117	182	171	165	226	113	124	160
2	0	0	0	0	0	0	0	0
10	8	11	6	5	1	3	12	1
37	31	52	53	57	22	34	105	47
0	4	4	0	0	0	0	0	0
0	3	0	0	5	0	0	0	1
0	0	0	1	0	0	0	2	0
18	90	55	39	92	25	13	59	18
7	4	14	20	21	46	30	20	9
0	3	1	1	2	3	0	4	1
78	41	60	56	77	25	14	71	37
10	3	9	10	23	16	29	9	17
15	18	28	62	58	16	31	47	50
0	5	1	0	1	0	0	6	5
81	180	218	78	191	45	38	190	22
26	0	11	0	1	0	0	1	28
0	6	2	0	2	0	0	4	4
0	18	7	39	5	4	20	12	8
16	46	13	19	26	22	25	36	28
21	15	4	24	28	10	36	7	11
0	0	3	19	0	7	8	0	6
0	0	7	2	1	0	0	0	0
5	28	6	8	24	16	18	10	14
11	9	2	6	13	16	17	13	9
57	289	302	69	178	56	27	163	19
10	1	1	0	7	11	3	9	23
3	2	17	8	10	0	2	8	13
3	0	4	3	0	1	3	3	1
1	1	0	10	1	0	0	0	0
0	6	0	0	0	0	14	0	0
104	25	63	418	81	36	29	325	62
0	7	2	0	2	3	0	3	0
31	130	215	167	144	18	45	167	135
0	0	0	2	0	0	0	1	1
241	368	697	239	714	154	115	345	127
1	0	3	1	0	1	0	0	0
14	16	17	38	22	50	26	4	13
6	7	4	59	0	0	6	0	0
233	624	504	583	1244	1087	568	601	327
25	4	14	2	5	1	1	6	37
0	4	6	17	3	2	1	10	20
43	128	41	132	84	122	106	47	43
1	0	1	0	0	1	0	0	0
0	0	2	0	1	0	0	0	0
0	7	2	0	0	0	2	0	0
0	1	3	3	0	4	1	4	0
0	4	3	0	2	3	4	1	2
0	1	3	2	4	0	1	5	1
1	59	54	113	19	15	93	3	18
72	194	173	61	210	29	23	154	40
0	0	1	0	3	1	0	0	0
11	14	10	30	45	6	15	52	27
11	9	14	16	15	18	9	10	13
0	10	0	11	13	16	7	10	20
1	5	3	15	3	1	4	1	13
45	44	58	55	123	107	31	81	69
27	67	26	58	130	79	47	45	45
0	0	0	1	1	0	0	1	1
1	11	7	0	1	13	1	21	5
38	15	17	39	19	21	13	16	55
4	2	2	12	10	6	3	3	1
2	6569	1020	8394	2748	387	509	1447	772
8	10	15	10	9	9	5	20	7
2	0	0	0	1	2	0	1	0
3	0	1	0	2	0	2	0	2
0	0	0	2	0	0	0	0	0
1	3	0	0	0	1	0	0	0
0	5	0	0	6	2	0	0	5
0	6	3	31	3	74	30	56	52
0	0	3	0	0	12	1	0	0
123	178	141	158	431	290	172	380	101
16	3	0	0	5	2	0	0	2
132	223	381	262	239	147	73	434	65
0	0	1	0	0	0	0	0	2
4	0	0	4	2	0	0	0	0
0	0	0	18	0	7	0	0	26
0	2	0	2	0	1	0	0	0
26	130	106	26	65	9	12	59	16
0	1	0	1	5	0	0	0	0
0	2	4	0	0	2	0	0	0
144	84	76	102	188	160	160	146	81
826	232	127	279	316	613	345	75	202
0	1	0	0	0	1	0	0	0
4	2	1	0	0	0	7	0	10
0	1	5	1	0	0	0	4	0
2	0	0	0	0	0	0	0	0
0	2	0	1	0	0	0	1	0
4	2	0	0	0	4	7	2	4
40	71	23	53	133	47	42	45	36
1	4	2	0	4	6	0	9	0
51	38	22	39	61	27	46	41	29
1	0	0	2	0	0	0	0	0
4	0	3	0	2	4	2	0	4
3	0	2	0	1	0	0	0	2
4	22	30	34	37	71	57	6	26
31	228	179	179	346	151	168	293	265
151	110	179	111	146	62	50	246	65
0	0	0	0	0	3	3	0	1
38	142	88	25	61	23	17	156	19
0	0	0	0	0	0	0	0	2
22	95	57	22	61	9	31	42	11
0	0	3	0	0	0	0	0	0
12	3	9	21	30	10	5	6	8
3	27	8	17	25	33	24	10	23
0	0	17	25	0	0	1	78	9
2	0	2	3	3	5	3	3	3
0	0	0	3	0	0	0	0	0
21	53	42	97	45	43	64	41	54
0	0	0	0	0	1	0	0	2
0	0	2	0	0	0	0	0	0
0	1	0	3	1	0	0	2	2
0	0	0	0	0	2	0	0	0
0	0	23	0	3	3	0	1	0
1	2	3	7	1	1	6	16	2
2	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	2	0
0	2	5	1	2	6	1	3	1
2	3	10	52	20	5	9	13	7
0	0	1	0	2	1	0	1	3
0	2	6	3	9	3	1	0	3
9	2	5	6	2	5	3	1	2
2	1	0	1	0	0	1	0	0
0	6	0	31	2	61	22	17	8
1	740	211	1122	682	37	16	587	70
0	1	0	0	0	0	0	0	1
0	1	2	8	3	0	0	7	2
0	14	9	7	17	1	4	5	0
7	7	4	1	9	9	8	11	6
26	11	14	27	12	38	34	22	30
1	0	6	9	2	1	0	0	0
0	3	1	0	2	1	4	0	0
37	4	21	29	5	55	19	9	20
14	13	17	5	15	5	0	31	2
1	48	136	364	535	2	32	25	9
4	10	10	9	10	4	5	24	0
2	3	1	0	8	12	5	13	2
39	29	30	12	12	74	45	8	31
3	0	5	2	1	0	0	3	1
4267	10066	2876	1795	4107	3086	2706	2372	2369
0	0	1	0	0	3	1	3	0
0	106	368	185	829	294	41	1298	39
62	13178	3489	9207	8791	731	1638	2562	3921
1	0	1	1	7	2	8	0	2
7	3	1	0	3	1	0	3	2
1	0	0	0	0	0	0	0	1
9	10	4	9	5	6	5	3	33
92	120	29	23	104	53	96	50	37
0	0	0	7	2	0	0	0	0
0	2	0	0	0	1	0	0	0
0	0	0	0	0	0	0	2	0
